delta_mcc
8.314123362405667628e-02
8.360507977573883309e-02
8.352426840811433273e-02
8.361320134781746738e-02
8.302607473890966094e-02
8.325353806783197808e-02
8.247377689935331269e-02
8.367218551809263438e-02
8.401360009463121337e-02
8.387656651530361884e-02
8.280681872601380888e-02
8.315516678560586072e-02
8.263623731269964523e-02
8.300242263560186906e-02
8.321336818411129155e-02
8.318396721732956856e-02
8.419561849098344819e-02
8.333432831196230239e-02
8.354564642590367463e-02
8.340313783035835371e-02
8.303388666877176139e-02
8.393421942023138183e-02
8.345519256889266657e-02
8.385004686592800738e-02
8.286594583810080739e-02
8.446088541248131243e-02
8.354750868246285656e-02
8.337591997834625790e-02
8.392974376888429067e-02
8.360656961675150267e-02
8.330030381540132201e-02
8.294012559653685113e-02
8.285139444021361044e-02
8.372016042006991121e-02
8.371554616996412790e-02
8.407357435627071940e-02
8.339353896876855465e-02
8.373772632974663122e-02
8.353679752507181533e-02
8.294827782207803146e-02
8.339273899473975682e-02
8.336049217883156892e-02
8.405514518400036827e-02
8.409930687503452962e-02
8.329256009078533918e-02
8.331464661824672380e-02
8.358680007400520751e-02
8.230552290788939462e-02
8.355111899577816192e-02
8.326067311519946834e-02
8.434774670185973822e-02
8.350373424112023102e-02
8.316498174055542147e-02
8.330016355256608662e-02
8.298538963561874482e-02
8.307942606857376955e-02
8.178864876942415485e-02
8.349497613556244868e-02
8.272091722547414427e-02
8.369108908989453255e-02
8.318728507372497027e-02
8.344612640877535625e-02
8.346810325112663520e-02
8.382362995136671824e-02
8.388475112719995241e-02
8.319837346706993042e-02
8.280802376593443537e-02
8.358849316214012060e-02
8.327248586259694552e-02
8.257493196128218305e-02
8.313439037723235892e-02
8.376482950754193801e-02
8.310217297371647049e-02
8.362976005158828663e-02
8.458801073993582609e-02
8.295278074410150637e-02
8.211203730188920691e-02
8.345046944593270677e-02
8.254346879527552083e-02
8.297351550021736522e-02
8.376254643840308489e-02
8.320621949486195490e-02
8.304963658920905267e-02
8.293004465874931341e-02
8.363307650887408240e-02
8.285685984263846393e-02
8.376653235997288949e-02
8.304595329832387129e-02
8.256186630769146717e-02
8.356128971191900678e-02
8.352099712344085436e-02
8.298266554510613791e-02
8.422944054999426111e-02
8.342162739794445336e-02
8.396793341319686022e-02
8.308860011763907760e-02
8.467551878272894239e-02
8.377518618475499057e-02
8.356473367267669428e-02
8.315989068629137115e-02
8.270620424801744530e-02
8.375050305935471950e-02
8.342291310489069467e-02
8.326386709428990063e-02
8.363947908015278987e-02
8.424634139884057404e-02
8.360293421052245044e-02
8.359612962937346126e-02
8.340689789090360851e-02
8.318634720892015277e-02
8.306198468101078092e-02
8.326127936516880546e-02
8.217205775452218752e-02
8.331392595499298448e-02
8.305021351495001092e-02
8.383555870111614183e-02
8.415412259889742952e-02
8.345770140358665934e-02
8.237235252549857112e-02
8.391622352684602326e-02
8.378456396867850486e-02
8.431759084159562434e-02
8.309290324194595900e-02
8.321052120410188380e-02
8.373772734278250862e-02
8.288922758751082753e-02
8.315166859703848612e-02
8.324008428806006776e-02
8.437671061058260591e-02
8.358126400858778560e-02
8.320301252398720759e-02
8.300058602562254695e-02
8.304352257692670936e-02
8.330993166534239602e-02
8.345933476931133299e-02
8.215764895939070556e-02
8.354113183746825211e-02
8.489780648169953370e-02
8.381187036375525867e-02
8.439579094192961595e-02
8.344479885032352051e-02
8.279429567939466938e-02
8.442289140388159474e-02
8.269166332071675729e-02
8.341986429370795708e-02
8.339467461355343225e-02
8.428940685787833509e-02
8.337824414246475246e-02
8.326406330616775708e-02
8.321536112742866642e-02
8.263256638579896673e-02
8.324294771893170353e-02
8.280529097723010601e-02
8.311402645906562636e-02
8.415047013791854269e-02
8.484567018020960916e-02
8.323548609810682564e-02
8.300117582022470408e-02
8.298315597422212253e-02
8.327123965091942637e-02
8.328319726819366497e-02
8.328849893303569285e-02
8.311014929972981857e-02
8.450989975111489194e-02
8.219536824650264251e-02
8.414353356320647404e-02
8.364006838533544208e-02
8.352211650658025732e-02
8.289513925799618654e-02
8.337516174738879293e-02
8.262434873097490584e-02
8.353394399240898771e-02
8.335628898677482912e-02
8.312765171763925043e-02
8.320254391063997002e-02
8.318091782017866809e-02
8.362434999621082277e-02
8.121202053341725069e-02
8.317334131926878982e-02
8.323856033794008180e-02
8.345497112156063935e-02
8.405642411447944440e-02
8.332120659174013788e-02
8.350014105146519316e-02
8.412212251058392987e-02
8.354480040718814671e-02
8.250077769507957459e-02
8.358394361075427437e-02
8.372143869901449431e-02
8.354080316967016362e-02
8.345976750653660847e-02
8.357254096337551896e-02
8.348820303873893955e-02
8.333742116736420069e-02
8.323659395090976520e-02
8.366647589564768506e-02
8.283845745973694719e-02
8.310884343937563479e-02
8.241721631978826679e-02
8.352225319294348527e-02
8.443289694431399539e-02
8.381055765125444701e-02
8.247850290459135536e-02
8.302442834099732494e-02
8.348186140408930811e-02
8.368011676816600186e-02
8.327940537487676931e-02
8.394398369604982868e-02
8.208324950622558625e-02
8.298004382521939615e-02
8.318304843503976365e-02
8.248841323295241779e-02
8.328258026430590544e-02
8.307439827567519863e-02
8.350255361277270083e-02
8.378940745624652298e-02
8.339902379837738078e-02
8.293633450022197540e-02
8.338660404353714917e-02
8.313430663143273058e-02
8.380743848582561384e-02
8.385239603170668854e-02
8.331913289933490230e-02
8.375521661750329194e-02
8.343376208926800430e-02
8.315149988459935582e-02
8.380674672287602434e-02
8.330664202164406174e-02
8.310117016058016226e-02
8.383066490103119328e-02
8.383949851841188128e-02
8.317894801696468221e-02
8.416623507049614261e-02
8.270061518162497016e-02
8.365399738801682084e-02
8.358954658940020988e-02
8.357004947293189545e-02
8.339561774878379019e-02
8.273634820447328675e-02
8.352399031354817982e-02
8.327240048940787176e-02
8.304518244988290387e-02
8.370714293062009315e-02
8.310313764910626233e-02
8.289841788042295878e-02
8.255767942907188406e-02
8.436113279538948184e-02
8.274397094568841649e-02
8.347607122637423771e-02
8.354043566615132477e-02
8.217332495465745623e-02
8.260203905333973751e-02
8.406360405125912205e-02
8.313877791034018916e-02
8.277375606492454185e-02
8.398748345834738949e-02
8.282192943032506971e-02
8.372125268821428712e-02
8.365360176348113352e-02
8.356868982792609035e-02
8.376010199790306920e-02
8.390161270241580649e-02
8.280516060974629777e-02
8.305714533813879363e-02
8.271613202321037583e-02
8.328893036416162854e-02
8.286768729636451170e-02
8.281644516513397836e-02
8.393125442170568107e-02
8.473464036361322282e-02
8.326611583870446864e-02
8.302590363550488295e-02
8.274712153605290332e-02
8.379155666782212020e-02
8.365416586357665718e-02
8.306531011919893182e-02
8.369986337607437932e-02
8.282329862769166606e-02
8.383486265875406129e-02
8.278685831389609451e-02
8.334881580233000076e-02
8.307832619219279735e-02
8.266859495253298107e-02
8.272174113386254746e-02
8.356253054949513981e-02
8.303012326227521278e-02
8.404786480317583131e-02
8.306914736424564349e-02
8.293397867018659220e-02
8.354045188883030271e-02
8.369704032250235848e-02
8.367954124484811018e-02
8.354123691373482874e-02
8.359212220294176543e-02
8.327157131467710638e-02
8.343440289048675851e-02
8.261210434215593423e-02
8.276562619498784024e-02
8.326977930710466325e-02
8.196101250777043656e-02
8.321325873929308337e-02
8.459923987615769470e-02
8.200167454559492697e-02
8.349908455204946289e-02
8.361477415883755704e-02
8.316304185818457206e-02
8.282730915596092647e-02
8.394596388659369968e-02
8.326146943858037108e-02
8.301266708065679900e-02
8.326161787555452776e-02
8.402277974121841186e-02
8.313179991241292921e-02
8.214328326069397779e-02
8.353517627489115416e-02
8.297021319887354363e-02
8.368253675014269977e-02
8.360864400488454695e-02
8.263675534980119419e-02
8.373568252336838214e-02
8.288798753620785220e-02
8.287130930746866575e-02
8.237246377983342693e-02
8.336810316353138184e-02
8.353517881515271082e-02
8.397086702113054635e-02
8.395936405534065727e-02
8.374331593050288181e-02
8.282451499970733266e-02
8.283718926960847995e-02
8.347595263090590301e-02
8.362966458019926996e-02
8.244686833828340777e-02
8.330300388551803437e-02
8.275871740174367552e-02
8.341524524653864958e-02
8.354312136636621311e-02
8.314216622303638449e-02
8.250361714978104999e-02
8.357353788655774718e-02
8.315576418703618522e-02
8.357328411033371207e-02
8.342173960795051801e-02
8.253019071249079186e-02
8.361291438607665327e-02
8.380820926766840984e-02
8.357164241144543482e-02
8.261483469399089064e-02
8.313642311354130232e-02
8.397162418403592010e-02
8.362322731698890177e-02
8.405899652544213119e-02
8.311349484778740582e-02
8.361901004603644605e-02
8.275379694776374695e-02
8.389007626157629627e-02
8.334557607411086089e-02
8.380082322696469355e-02
8.274317144930942725e-02
8.366986835815903856e-02
8.470388491611979820e-02
8.413731325655171567e-02
8.310252903398973601e-02
8.340735311998692669e-02
8.302945703864172966e-02
8.300092638883205254e-02
8.300937373822425691e-02
8.276495111063797427e-02
8.310138370912545369e-02
8.310192195806664905e-02
8.356696706449606715e-02
8.391446384598844066e-02
8.356006947924288220e-02
8.380667232810912193e-02
8.285468793208972116e-02
8.329820356577943841e-02
8.374952524080225835e-02
8.351373530175654203e-02
8.320288215803717247e-02
8.302719436374761397e-02
8.309198756167279765e-02
8.276001131770505115e-02
8.357470880479023201e-02
8.364550329843245535e-02
8.378303857383739839e-02
8.330613331311653713e-02
8.407507552239368298e-02
8.375119110387396759e-02
8.278563330347454841e-02
8.333986486642741554e-02
8.321135186914152548e-02
8.338158840311726827e-02
8.339882425084133022e-02
8.365137934376942752e-02
8.320573331557878927e-02
8.267728360487591743e-02
8.299824623220863895e-02
8.286972647453150209e-02
8.376731210786425574e-02
8.375747002640610006e-02
8.282773523451814057e-02
8.303404656181911925e-02
8.300480270219257051e-02
8.291095397307435277e-02
8.216604138995065032e-02
8.300067659437193601e-02
8.367659178033393097e-02
8.369654178327823324e-02
8.210814179949665892e-02
8.223087629065772841e-02
8.346314646223207401e-02
8.334507864914497688e-02
8.354408597009366222e-02
8.325365415662977497e-02
8.352240474231176215e-02
8.350435908454412193e-02
8.316994383425191373e-02
8.417394475849437896e-02
8.280629240216419440e-02
8.368550392324758391e-02
8.283923078781429972e-02
8.466969726108819483e-02
8.278818759739381417e-02
8.276453552577589523e-02
8.366598406210301597e-02
8.344865532363854310e-02
8.378422937717477925e-02
8.340109786786176205e-02
8.197572782920714562e-02
8.360321429234474078e-02
8.301562755096203450e-02
8.350157090508447677e-02
8.367801303285704595e-02
8.427342201414733669e-02
8.386500813529040865e-02
8.321830182871559067e-02
8.407756518171238813e-02
8.281921803240155366e-02
8.310233067880878899e-02
8.388414611307526414e-02
8.259685112656345307e-02
8.348775257736074096e-02
8.347661965456476540e-02
8.359430685299673591e-02
8.327613385636678522e-02
8.347459006644986079e-02
8.321843964935760063e-02
8.223033148442637774e-02
8.350573604124689187e-02
8.309853353632312700e-02
8.291779117677489097e-02
8.403707391030279528e-02
8.357836814235686251e-02
8.315892465154817170e-02
8.346123273561822931e-02
8.315232646447601184e-02
8.358242447876429448e-02
8.386889482425119446e-02
8.319446130903462855e-02
8.325272295448071791e-02
8.320060809634777232e-02
8.294444096586861548e-02
8.257732398047279432e-02
8.365904686109015831e-02
8.300251617815923577e-02
8.266685330311829283e-02
8.300165695564798440e-02
8.433226446978303592e-02
8.307006654997750594e-02
8.379205099476383367e-02
8.398706577199777090e-02
8.303378080080958679e-02
8.360214842324142914e-02
8.334329218288605290e-02
8.308122427982600477e-02
8.290059065187560527e-02
8.359220751327645083e-02
8.396288200618051700e-02
8.319796273545765342e-02
8.375599072276918022e-02
8.334583479464585665e-02
8.372325547938141987e-02
8.394304310831013360e-02
8.413268608323531961e-02
8.316182623658852080e-02
8.353905248629489577e-02
8.238574110628471558e-02
8.307304372871315845e-02
8.327697225468988496e-02
8.398617629718752031e-02
8.307407853477610793e-02
8.371873453211386984e-02
8.268773302811416315e-02
8.387249238172989063e-02
8.301770058679069919e-02
8.345651935833731105e-02
8.283918950033519746e-02
8.360553011986715521e-02
8.326709855767056023e-02
8.381732594977664430e-02
8.467004826682422713e-02
8.389666268262252480e-02
8.316970431534076447e-02
8.301420274914750319e-02
8.284495101957722873e-02
8.255791667236911380e-02
8.281061959245150650e-02
8.302060771601227351e-02
8.307276801006413525e-02
8.264662697248659207e-02
8.353487729804665030e-02
8.370877291805556286e-02
8.295597256506437311e-02
8.392845043241181635e-02
8.350084502936527819e-02
8.353226438605987347e-02
8.295933850584658042e-02
8.357491409974227015e-02
8.241320583689515367e-02
8.415132193676122530e-02
8.376951171987334632e-02
8.419715820875073309e-02
8.343598535445773123e-02
8.375266405633108313e-02
8.343132833591415665e-02
8.352733075085871928e-02
8.320965128570301239e-02
8.314020986299641702e-02
8.273069931072829508e-02
8.364266901399608489e-02
8.320986272643882131e-02
8.359995149385124336e-02
8.389398830703587162e-02
8.373774622697527370e-02
8.235034826403431207e-02
8.360522467230857568e-02
8.352373243099420197e-02
8.343640729025059155e-02
8.404431516736854402e-02
8.313036555195518762e-02
8.338295816919227832e-02
8.428878850877008500e-02
8.260130636954488015e-02
8.370825867424391831e-02
8.351753094757896623e-02
8.313494362133799775e-02
8.388007204144609652e-02
8.404161504546403538e-02
8.333393605594929809e-02
8.405440549884302115e-02
8.323826884676366333e-02
8.264500615009784390e-02
8.376178222319430322e-02
8.328718815425351085e-02
8.384512484284145639e-02
8.370719502900847431e-02
8.298285171935093629e-02
8.292048049404854293e-02
8.403578133532163541e-02
8.310423851032200382e-02
8.346712434065262087e-02
8.324565970062447473e-02
8.285530012858466353e-02
8.338331866456949459e-02
8.374203636771970771e-02
8.354255988499992291e-02
8.332680479677390117e-02
8.278018094239081304e-02
8.318136734511671904e-02
8.306383151272800358e-02
8.341743931205825024e-02
8.365354114787204587e-02
8.305261252575646402e-02
8.327388585911243979e-02
8.404679365951939207e-02
8.365522541445713500e-02
8.301555522305026358e-02
8.340545847408997737e-02
8.223433746185149218e-02
8.249458859552116774e-02
8.201088960932756411e-02
8.287418254016121200e-02
8.337589873194373169e-02
8.328690796087301340e-02
8.355108776123776337e-02
8.388211682549828740e-02
8.226573027850003772e-02
8.403376173161547502e-02
8.240793169589921696e-02
8.359014142125709146e-02
8.432657251856168212e-02
8.352147607700177723e-02
8.282678667809617590e-02
8.502879873122515253e-02
8.415453612198353639e-02
8.311234081252794059e-02
8.284798924323977243e-02
8.335382968156401784e-02
8.244322406070769826e-02
8.375954406095331706e-02
8.341522338976514739e-02
8.289346283146026284e-02
8.390866345652070457e-02
8.370042873448391152e-02
8.323093679022153246e-02
8.419624974899009295e-02
8.286494110968489757e-02
8.286081405048839610e-02
8.386046552127091047e-02
8.379341062842449173e-02
8.234034274268631215e-02
8.404579306547099726e-02
8.325132516486299927e-02
8.397908205070558907e-02
8.363351657670170525e-02
8.346687130296648327e-02
8.253458366837629345e-02
8.370812712494768437e-02
8.317607096060630756e-02
8.315258767098876458e-02
8.400101681510130369e-02
8.343686957674545379e-02
8.401108725885153561e-02
8.393293801573498136e-02
8.393165656023582333e-02
8.440427972833797199e-02
8.339859840929320089e-02
8.310240546586777910e-02
8.323752828183406116e-02
8.395575195386340006e-02
8.343811887912411240e-02
8.352103045553727068e-02
8.399602121947036260e-02
8.384241721610763420e-02
8.296003363489778959e-02
8.406341405440187486e-02
8.313804111992761925e-02
8.242800951002227094e-02
8.345849831848917155e-02
8.347175052237176818e-02
8.371993045538150824e-02
8.328435538682310568e-02
8.339962116701082895e-02
8.226295049553244976e-02
8.433578271847064212e-02
8.309808366271698166e-02
8.335381341850778281e-02
8.280602333933118064e-02
8.284948197769625988e-02
8.312831143692755997e-02
8.362774023300123538e-02
8.398410063884165222e-02
8.311297391878691432e-02
8.351486560055476627e-02
8.349957643920213890e-02
8.292060337259321567e-02
8.376230811243923213e-02
8.336979454425086367e-02
8.286956124079158936e-02
8.494433247924704222e-02
8.276957185838962339e-02
8.299516402589302011e-02
8.399779971188403582e-02
8.343901635860850874e-02
8.361315795158519304e-02
8.380661718610760147e-02
8.410029977387478706e-02
8.368306428219673965e-02
8.395808631313395054e-02
8.499461493445370497e-02
8.408411345890021149e-02
8.367242860216961287e-02
8.374351015904024642e-02
8.291414071666247665e-02
8.298471566069154370e-02
8.373027932644572235e-02
8.340283548867732932e-02
8.280455277228881972e-02
8.253408248493521171e-02
8.416109565505403012e-02
8.232851316988354373e-02
8.387393765434081327e-02
8.285809701067115007e-02
8.351329172899724096e-02
8.316564766001044440e-02
8.334100308749869956e-02
8.293194237198941998e-02
8.335724868095273354e-02
8.274364952388835182e-02
8.269765276644169827e-02
8.240266621733471908e-02
8.295059295901974217e-02
8.284602910520399988e-02
8.308273864471482639e-02
8.463336421366018936e-02
8.367235220628577164e-02
8.327739504396547421e-02
8.329561418887143631e-02
8.336183628217386232e-02
8.426738045833981339e-02
8.335320191097006504e-02
8.321838727831820659e-02
8.280246108139821537e-02
8.342419939538281426e-02
8.338940040711817492e-02
8.312692768450224978e-02
8.402858620423980796e-02
8.337392444816671411e-02
8.337698600030296614e-02
8.370408571040999224e-02
8.283314655653539749e-02
8.325346855676651892e-02
8.363493886998163429e-02
8.298748555335133670e-02
8.320498298406131532e-02
8.292464185010439692e-02
8.292835503946249798e-02
8.362102280569261303e-02
8.328592395015232963e-02
8.389194658528276172e-02
8.246895094797501713e-02
8.438582276900119528e-02
8.312778746122828633e-02
8.206913739829424514e-02
8.319712559321512657e-02
8.357782913696643057e-02
8.322955237432916320e-02
8.433630540077063920e-02
8.277197655274226573e-02
8.380899894216498058e-02
8.304631111327065440e-02
8.349697494850139012e-02
8.289352823174656049e-02
8.191852893329409913e-02
8.302192100185668000e-02
8.223251421353328094e-02
8.318134362082729716e-02
8.351629601726795471e-02
8.310251608087404485e-02
8.342791921975956093e-02
8.326407830147164457e-02
8.341864970581824856e-02
8.244435678206962770e-02
8.260446110839880784e-02
8.334157643561668216e-02
8.417041352315313141e-02
8.340853944780468598e-02
8.299204600263476728e-02
8.299575521057533933e-02
8.354299736815118393e-02
8.404010561848018757e-02
8.347046264491664314e-02
8.354222790933851783e-02
8.335235331904544687e-02
8.359063836082381016e-02
8.279662118531938564e-02
8.254153897298466269e-02
8.382924177472228511e-02
8.272845501079617581e-02
8.315824293688611757e-02
8.311657060827193355e-02
8.364427398033080774e-02
8.353698698180211935e-02
8.311609400257380376e-02
8.246656699881127484e-02
8.268122297054436576e-02
8.288372366069152175e-02
8.323767745715504596e-02
8.286510386776191339e-02
8.395568665918273776e-02
8.413792612583892438e-02
8.170406894152659749e-02
8.344649752176602764e-02
8.323659566588714753e-02
8.308359176475388352e-02
8.399727069190077167e-02
8.315756509961347298e-02
8.393421361752073651e-02
8.367143767509255259e-02
8.265973153031735965e-02
8.428525062201164264e-02
8.437337369985409286e-02
8.351332442950021306e-02
8.367247325959936699e-02
8.270656167573497974e-02
8.288055679740202741e-02
8.317457119752347250e-02
8.316891428432948707e-02
8.299719154893958617e-02
8.324218687974205277e-02
8.324449757100660374e-02
8.414133558802971979e-02
8.270105232028557296e-02
8.435817994710770318e-02
8.303742953248627323e-02
8.265833191338078922e-02
8.404022352556228537e-02
8.318401343008419158e-02
8.417305616101333765e-02
8.371413180311082503e-02
8.387717660757676441e-02
8.328376768100886895e-02
8.345628225510948184e-02
8.400652034257516387e-02
8.280574211201718882e-02
8.389520144849726968e-02
8.250531380107772872e-02
8.313186045429410420e-02
8.274672614119049641e-02
8.316150066792848961e-02
8.346033880562153673e-02
8.374700922684186200e-02
8.345565004137900367e-02
8.362596453136261765e-02
8.320431256934268660e-02
8.405957288065957211e-02
8.223711388539822753e-02
8.223903751320471578e-02
8.334178606086906083e-02
8.331128736958193226e-02
8.272943263664145341e-02
8.447470486485286756e-02
8.404830191417822505e-02
8.334753291745877757e-02
8.356804031681641654e-02
8.407551255553147307e-02
8.317893350622751480e-02
8.384655465020907084e-02
8.410454539436973409e-02
8.287954043849798946e-02
8.362699732280642895e-02
8.307690325977001855e-02
8.402872707496777949e-02
8.345669998883109564e-02
8.299114628834369789e-02
8.308157149879191739e-02
8.222765037177126590e-02
8.386192359856203815e-02
8.375002991075009007e-02
8.311980876248137307e-02
8.247105927551201532e-02
8.355235862804566427e-02
8.399910978001168260e-02
8.496267487646402827e-02
8.342519522122915365e-02
8.413364873763151675e-02
8.410698753624668011e-02
8.236388664676919102e-02
8.329810136735626980e-02
8.413914695499657981e-02
8.284529817029295806e-02
8.409707788253761862e-02
8.299919296995006412e-02
8.300034144522150381e-02
8.269897204353726661e-02
8.266477565505403469e-02
8.381223394041015240e-02
8.316274241758458974e-02
8.453749325122983382e-02
8.308121777468324698e-02
8.338490700198630812e-02
8.306751963478431477e-02
8.396650953891382496e-02
8.384312573027874471e-02
8.284485819968190334e-02
8.227418373336858881e-02
8.212955775812014192e-02
8.270284127167648602e-02
8.357421095489614427e-02
8.399337682235819003e-02
8.272375778832719018e-02
8.395212099333126954e-02
8.358052320181663664e-02
8.297016460580508568e-02
8.412823416108339281e-02
8.218113709411334344e-02
8.183055250045023765e-02
8.301707557411719396e-02
8.400918282072411536e-02
8.250244639645876177e-02
8.431374239959643635e-02
8.358541033456590164e-02
8.332293006555790971e-02
8.288084606630030660e-02
8.273504706189493962e-02
8.246476211837661108e-02
8.462442092255795245e-02
8.327230059970258669e-02
8.303837137592517958e-02
8.346898198924357359e-02
8.374445991514922749e-02
8.307369627901595166e-02
8.384337686105147736e-02
8.365622800546179683e-02
8.274349692273086365e-02
8.259267298595707185e-02
8.321942726864639539e-02
8.284082938322712142e-02
8.368879762912895259e-02
8.458435795498631116e-02
8.365796868206121228e-02
8.203007894869440708e-02
8.356731305467413051e-02
8.390575477008543892e-02
8.280264883079502258e-02
8.366367196194546274e-02
8.318244263083141021e-02
8.343256871766990823e-02
8.295612571534516366e-02
8.250985709380753708e-02
8.204914771742610746e-02
8.313236394398593188e-02
8.344066882663159213e-02
8.281548999170929015e-02
8.352779914821950591e-02
8.309658350883164513e-02
8.431362021091171055e-02
8.361897637387893933e-02
8.340345481607025491e-02
8.248573627797195496e-02
8.351282939164372809e-02
8.387370526970172602e-02
8.399373929527342852e-02
8.415471117562156600e-02
8.363621414807853593e-02
8.371332185348379085e-02
8.253087181901974656e-02
8.340655146458486602e-02
8.385774987610494779e-02
8.344543882245514244e-02
8.320393665710168474e-02
8.386992077700350379e-02
8.218991184292789853e-02
8.380894568751950935e-02
8.384952721095229045e-02
8.296598612747962953e-02
8.339165047116081642e-02
8.379228714313091686e-02
8.368413928577156380e-02
8.357708807845665167e-02
8.263769310119273293e-02
8.337799928044553610e-02
8.332081623380060975e-02
8.370364359941206978e-02
8.354373797825498382e-02
8.348503794460737648e-02
8.416609311158573803e-02
8.263572544469799386e-02
8.386471985707999455e-02
8.349955043712953273e-02
8.193598085372089113e-02
8.200339226289132810e-02
8.252524941521044433e-02
8.419006107312410059e-02
8.350158349401626268e-02
8.280712430392933587e-02
8.429164572102476605e-02
8.388529689982782145e-02
8.318564945236295305e-02
8.371441126475376304e-02
8.324857274941710461e-02
8.327341056075010517e-02
8.365643155903190742e-02
8.330843738410709243e-02
8.361481777231616341e-02
8.287710443348039746e-02
8.374725238312752396e-02
8.333043517483018636e-02
8.314977535345224879e-02
8.355596871000281478e-02
8.299404726813952582e-02
8.351272848037682994e-02
8.331310700708527417e-02
8.348736500664599713e-02
8.390958213424859480e-02
8.359104948545115210e-02
8.361368503223065574e-02
8.319723928914146693e-02
8.327274108052251655e-02
8.284404617379792501e-02
8.394833591277062190e-02
8.319258942469520690e-02
8.314365260126133084e-02
8.365936179518718152e-02
8.340197774919033691e-02
8.347267519884360443e-02
8.409504279971358187e-02
8.328569907185523480e-02
8.402198793599102711e-02
8.343882757922083115e-02
8.433543098744078481e-02
8.343992810743527944e-02
8.356815995304445188e-02
8.399034729365872920e-02
8.320918201784699431e-02
8.391961472917808251e-02
8.346902206974116112e-02
8.395164518564834921e-02
8.358725671270272883e-02
8.408762434900829419e-02
8.338508344490203061e-02
8.360913225972255169e-02
8.366690436129753383e-02
8.323491486775214110e-02
8.436693878435874705e-02
8.369949051315772603e-02
8.318877575525884804e-02
8.282135136674673159e-02
8.223906299700189937e-02
8.296428080902384927e-02
8.357001100909700053e-02
8.354975461468905351e-02
8.364229770576647738e-02
8.300170569117459873e-02
8.277201507651865686e-02
8.272948057484652562e-02
8.315886565633057170e-02
8.280301651747656866e-02
8.229819307834351783e-02
8.260865196228450724e-02
8.346322626752389340e-02
8.209448933184071429e-02
8.444932011075534373e-02
8.416678314447090248e-02
8.202687720304513430e-02
8.234892854586106647e-02
8.267153096970303316e-02
8.303551444237655677e-02
8.404676743200689693e-02
8.303635652471386130e-02
8.378059705208451557e-02
8.339407041133084508e-02
8.299718625042951103e-02
8.410653868574380354e-02
8.248931224882039004e-02
8.423882538081683968e-02
8.283263216562763986e-02
8.214027898499109970e-02
8.406148873095553586e-02
8.392221756853368575e-02
8.330827938675910982e-02
8.329678424728914621e-02
8.394324854624823917e-02
8.293952621607492137e-02
8.264965231555665426e-02
8.290726003460913152e-02
8.264626612440062470e-02
8.320081533398737683e-02
8.431857369379480716e-02
8.379483529850784151e-02
8.247359843336443674e-02
8.299478542486438126e-02
8.417988741472082204e-02
8.320347316149401262e-02
8.372714678868053984e-02
8.320197763644854305e-02
8.210087801526266826e-02
8.352803402604580540e-02
8.400714829476096934e-02
8.207642579695784146e-02
8.382671811442699017e-02
8.339139266601258704e-02
8.358571058026798006e-02
8.385293473353128135e-02
8.419464446177993278e-02
8.331262557232188559e-02
8.319787827979940875e-02
8.411070487365113202e-02
8.266207079702836413e-02
8.357882646361192158e-02
8.339236606996947021e-02
8.320404326254915439e-02
8.261780950660979617e-02
8.309164165691851345e-02
8.245628550131778312e-02
8.314141651067286087e-02
8.260710870432808051e-02
8.348624150588335180e-02
8.332755373137212818e-02
8.457227344508799760e-02
