cwt_minus_temporal,gate_minus_temporal,gate_minus_cwt
-0.015101139732522917,0.00696913356284512,0.025313856862220097
-0.013864581212657767,0.007907498242157085,0.022732821696748062
-0.015255502751697292,0.009019917873823724,0.02286971723579445
-0.01746145562331758,0.007648225795413799,0.023505348302660156
-0.01440084037600231,0.010019815942341137,0.024208177370788064
-0.016228425152300496,0.008999609645247153,0.023252678528104864
-0.015498969261886986,0.007606842954887116,0.02284034188030637
-0.014797136539343336,0.008548507341061273,0.02346345463914945
-0.014043960504977582,0.008850297031779086,0.024342184184814375
-0.019228164520613045,0.00901723306068225,0.025375264515977825
-0.0170168982706429,0.010115116224308829,0.020737094177094906
-0.0153823254380977,0.007649573259883358,0.02155379164499671
-0.01379295775256395,0.00889267814102046,0.020816890201479477
-0.018385479599010934,0.00755111925647034,0.022754954492139712
-0.01482157664793049,0.008690114085578626,0.02311574120923654
-0.015313852089161362,0.008435940668412467,0.02054829358881638
-0.013551915881084398,0.007681879443407036,0.02464706861793242
-0.012232137900883733,0.008717197389277676,0.022899549266213626
-0.01447678063087765,0.009879229731748485,0.021588458036626568
-0.016858967009230952,0.009344380114631234,0.02091561472456771
-0.014917371520480782,0.006377045167284989,0.022575200830827313
-0.015313458791364032,0.007811069699196871,0.024064209551014293
-0.012601861490996624,0.008238664582575828,0.022185997390805068
-0.012591421389116175,0.008704863671863294,0.022924278761056738
-0.01381656834543843,0.009077482922133728,0.020609245012051303
-0.015970757186829165,0.010117916269450133,0.023239126578696978
-0.013579668825789093,0.008518337191273151,0.023494295269713472
-0.01650884767226224,0.00973617261054649,0.025197191320210477
-0.017410354068418177,0.009755356255763958,0.02195531972279985
-0.016696330997597042,0.00845475024196074,0.02214007655272865
-0.011155926126878324,0.00826638443147254,0.0229291595269574
-0.016209230245665895,0.008837096440384884,0.022404614480125873
-0.015038754028379286,0.00934372485663082,0.02141466478409615
-0.013987512758973586,0.008346307235938988,0.02425959912006681
-0.014858597875410995,0.010063191935484217,0.021019414820269144
-0.014320800715041604,0.00869274680346055,0.024238938591741088
-0.011425639047021208,0.008560931613055822,0.024748161675445468
-0.01624943614185337,0.008580026371692084,0.02011223597479117
-0.01622608377856327,0.006810940298289769,0.024418849755282412
-0.013995734219007128,0.008843653017011843,0.022960082260541914
-0.016489574610101365,0.006321777677630536,0.0226500217854132
-0.011629753029636869,0.007487404462225511,0.02373234564638904
-0.011120937324596514,0.008848139122198506,0.024158567741968007
-0.014323783468605522,0.008689066554539937,0.02337964201664
-0.013378319408512529,0.007673254894744352,0.025562164008521737
-0.012990428830073841,0.008491770965820211,0.02539867518732808
-0.016802340362173762,0.009240114824140111,0.023671550651087392
-0.016518544188127815,0.008078943901255964,0.021311689905255338
-0.01470841970018033,0.009049798485840532,0.022787616782284248
-0.014313371502211458,0.007114592732605729,0.02389293261673553
-0.015398879237851881,0.007933533613752708,0.020916915494796795
-0.016600379417105127,0.009850388035889224,0.022558738707613935
-0.013545827461569293,0.0075181488097897375,0.02252006332548473
-0.011599197209923418,0.00797469607974044,0.0226585024349939
-0.01845823183636841,0.008992473250970412,0.023428799905945596
-0.011271087778862987,0.009731108821767753,0.02321823002758061
-0.014811885113181877,0.009394605206736184,0.02413727196092552
-0.013451737206478631,0.008313268326225143,0.026912383097049575
-0.017150791869374182,0.008941539997545989,0.02352584520003742
-0.016218648574680916,0.007454424653416947,0.020913605212633524
-0.015468458968186716,0.007944754268974785,0.022970428374716523
-0.016026481704526474,0.009091453141488182,0.02362369708651857
-0.017556354860181034,0.007741254773832362,0.024553272359259748
-0.01544306810022078,0.008866632351302028,0.023615586757717355
-0.015726751740909095,0.009125204392897768,0.021206327230630095
-0.01288010886613089,0.01044912103074025,0.021473697866049468
-0.012815512884037927,0.009219310257098878,0.019615560798689424
-0.013551722516705222,0.007401717651309148,0.024168097526841126
-0.015095422794829338,0.008888243328389889,0.02517042641292555
-0.01708329684802845,0.007504382174189472,0.020595800234404882
-0.01393872148234665,0.009273691177754229,0.023917103506332027
-0.012414543587411564,0.00847497523367291,0.02183953551450979
-0.015073017289797819,0.009675053577410497,0.02310929391375116
-0.015525775877677894,0.009059555708045619,0.02363976890836006
-0.01562673900816569,0.008356880872891437,0.021823020706778107
-0.014696682038698783,0.007632582932140974,0.02482231696626902
-0.013150151512284713,0.008983762965784736,0.02200135351144228
-0.01332436061408837,0.00903287677208886,0.021219116943662075
-0.013786709681390952,0.007979578551068456,0.022363743690120286
-0.013547889632313792,0.008905292026324507,0.024191526674877895
-0.011473563085072302,0.008537202426878276,0.0244597964939689
-0.014450578934933844,0.008703003578832025,0.023623247117752877
-0.014794049066250259,0.008074408551439038,0.02154214687621081
-0.01336836864965596,0.009361765880253614,0.02292406843683692
-0.014126691382392753,0.009403740787826353,0.024491529780697796
-0.01371308302057217,0.007446127434823979,0.02522137728058982
-0.012972797096002187,0.00833514125603696,0.02433891247676323
-0.016032777522364206,0.008239357101121114,0.022324435823165456
-0.014048978290533864,0.008003481605299179,0.024248049761013357
