seed,split,method,threshold,mcc,accuracy,precision,recall_pd,specificity,f1,pr_auc,roc_auc,brier,ece_10_bins,tn,fp,fn,tp,errors
42,test_grouped_holdout,temporal,0.5199999999999999,0.2634795843607547,0.6821839080459771,0.14467408585055644,0.8584905660377359,0.6707466340269278,0.24761904761904763,0.16215514710443454,0.8062977760328861,0.22653429230306144,0.4127465792092984,1096,538,15,91,553
42,test_grouped_holdout,cwt,0.635,0.5297369178546816,0.9333333333333333,0.4675324675324675,0.6792452830188679,0.9498164014687882,0.5538461538461539,0.5843923605936472,0.9256772360915453,0.06478418018453011,0.09651494177084405,1552,82,34,72,116
42,test_grouped_holdout,fixed_50_50,0.59,0.5239961201973223,0.9304597701149425,0.453416149068323,0.6886792452830188,0.9461444308445532,0.5468164794007491,0.5613246583761267,0.9345800327936999,0.10851368283656047,0.2546307604900713,1546,88,33,73,121
42,test_grouped_holdout,best_fixed,0.625,0.5233299860013415,0.9327586206896552,0.46405228758169936,0.6698113207547169,0.9498164014687882,0.5482625482625483,0.5786415646356522,0.9322879379229116,0.0701024647646198,0.1439496873866122,1552,82,35,71,117
42,test_grouped_holdout,adaptive,0.575,0.5093405141594061,0.9287356321839081,0.44375,0.6698113207547169,0.945532435740514,0.5338345864661654,0.5069666907879216,0.8734613519318261,0.08489848655767693,0.19337027632969095,1545,89,35,71,124
42,test_grouped_holdout,conservative,0.575,0.5093405141594061,0.9287356321839081,0.44375,0.6698113207547169,0.945532435740514,0.5338345864661654,0.5069666907879216,0.8734613519318261,0.08489848655767693,0.19337027632969095,1545,89,35,71,124
42,test_grouped_holdout,oracle,0.5,0.6372102005727319,0.9287356321839081,0.4594594594594595,0.9622641509433962,0.9265605875152999,0.6219512195121951,0.4444202172243812,0.944412369229348,0.07126436781609195,0.07126436781609197,1514,120,4,102,124
43,train_oof,temporal,0.3999999999999999,0.04536303004512209,0.4088735895964812,0.06836544437538844,0.7028753993610224,0.3901545972335232,0.12461059190031153,0.09688565670114015,0.6102652355092715,0.2482730434826134,0.41646359358854623,1918,2998,93,220,3091
43,train_oof,cwt,0.74,0.4582374578055665,0.9366991776630331,0.47337278106508873,0.5111821086261981,0.9637917005695688,0.4915514592933948,0.4639957628111097,0.880521190505281,0.08236904395801893,0.13452950525443164,4738,178,153,160,331
43,train_oof,fixed_50_50,0.565,0.41800709423991816,0.9051443870720979,0.341421143847487,0.6293929712460063,0.9227013832384052,0.44269662921348313,0.37398546853196735,0.860100161954055,0.1279503204501644,0.275496549421489,4536,380,116,197,496
43,train_oof,best_fixed,0.565,0.41800709423991816,0.9051443870720979,0.341421143847487,0.6293929712460063,0.9227013832384052,0.44269662921348313,0.37398546853196735,0.860100161954055,0.1279503204501644,0.275496549421489,4536,380,116,197,496
43,train_oof,adaptive,0.4099999999999999,0.38654459258753177,0.8691910499139415,0.2729498164014688,0.7124600638977636,0.8791700569568756,0.39469026548672564,0.3877169541950538,0.8573342050603493,0.09418634366078442,0.20640578589289357,4322,594,90,223,684
43,train_oof,conservative,0.4099999999999999,0.38654459258753177,0.8691910499139415,0.2729498164014688,0.7124600638977636,0.8791700569568756,0.39469026548672564,0.3877169541950538,0.8573342050603493,0.09418634366078442,0.20640578589289357,4322,594,90,223,684
43,train_oof,oracle,0.5,0.6124219855560473,0.9374641422834193,0.4870848708487085,0.8434504792332268,0.9434499593165175,0.6175438596491228,0.42020278434432984,0.8934502192748721,0.06253585771658061,0.0625358577165806,4638,278,49,264,327
43,validation,temporal,0.3999999999999999,0.12468598557952507,0.3832472748135399,0.08196721311475409,0.8962264150943396,0.3500305436774588,0.15019762845849802,0.07646618552064513,0.5909394774149676,0.22773018654744123,0.3992416385787201,573,1064,11,95,1075
43,validation,cwt,0.74,0.556239806128139,0.9563970166379805,0.7205882352941176,0.46226415094339623,0.9883934025656689,0.5632183908045977,0.6187233465954459,0.9199870909740553,0.043614112943822655,0.03953954370143397,1618,19,57,49,76
43,validation,fixed_50_50,0.565,0.569826142009924,0.9541021227768216,0.6444444444444445,0.5471698113207547,0.9804520464263897,0.5918367346938775,0.525016345395969,0.8915641820633694,0.08966936300811801,0.22141032696036295,1605,32,48,58,80
43,validation,best_fixed,0.565,0.569826142009924,0.9541021227768216,0.6444444444444445,0.5471698113207547,0.9804520464263897,0.5918367346938775,0.525016345395969,0.8915641820633694,0.08966936300811801,0.22141032696036295,1605,32,48,58,80
43,validation,adaptive,0.4099999999999999,0.5300373269270363,0.9323006310958118,0.4620253164556962,0.6886792452830188,0.9480757483200978,0.553030303030303,0.5426033702708586,0.8708060073074309,0.06734214966361751,0.15431566910060374,1552,85,33,73,118
43,validation,conservative,0.4099999999999999,0.5300373269270363,0.9323006310958118,0.4620253164556962,0.6886792452830188,0.9480757483200978,0.553030303030303,0.5426033702708586,0.8708060073074309,0.06734214966361751,0.15431566910060374,1552,85,33,73,118
43,validation,oracle,0.5,0.7733758168972876,0.9747561675272519,0.81,0.7641509433962265,0.9883934025656689,0.7864077669902912,0.6333053507831867,0.8762721729809476,0.025243832472748137,0.025243832472748133,1618,19,25,81,44
43,test_grouped_holdout,temporal,0.3999999999999999,0.1439227325282869,0.3850574712643678,0.08519793459552495,0.9339622641509434,0.34944920440636473,0.15615141955835962,0.09232237755508546,0.6358686866354125,0.2201501948165329,0.3937864617016087,571,1063,7,99,1070
43,test_grouped_holdout,cwt,0.74,0.5405070195486773,0.9522988505747126,0.6385542168674698,0.5,0.981640146878825,0.5608465608465608,0.5940653108697834,0.9308156855499874,0.04790803485143438,0.05482068749151918,1604,30,53,53,83
43,test_grouped_holdout,fixed_50_50,0.565,0.59537305865158,0.9528735632183908,0.6090909090909091,0.6320754716981132,0.9736842105263158,0.6203703703703703,0.5795212890071155,0.9289277383894137,0.0902550995683787,0.2245490501459873,1591,43,39,67,82
43,test_grouped_holdout,best_fixed,0.565,0.59537305865158,0.9528735632183908,0.6090909090909091,0.6320754716981132,0.9736842105263158,0.6203703703703703,0.5795212890071155,0.9289277383894137,0.0902550995683787,0.2245490501459873,1591,43,39,67,82
43,test_grouped_holdout,adaptive,0.4099999999999999,0.5216194210618142,0.9183908045977012,0.4090909090909091,0.7641509433962265,0.9283965728274174,0.5328947368421053,0.5614524996173236,0.8904182351446848,0.07116696128570207,0.16822026831782594,1517,117,25,81,142
43,test_grouped_holdout,conservative,0.4099999999999999,0.5216194210618142,0.9183908045977012,0.4090909090909091,0.7641509433962265,0.9283965728274174,0.5328947368421053,0.5614524996173236,0.8904182351446848,0.07116696128570207,0.16822026831782594,1517,117,25,81,142
43,test_grouped_holdout,oracle,0.5,0.8249713688532624,0.9804597701149426,0.86,0.8113207547169812,0.9914320685434517,0.8349514563106796,0.709230101930167,0.9013764116302164,0.01954022988505747,0.01954022988505747,1620,14,20,86,34
44,train_oof,temporal,0.49999999999999994,0.09542180761404752,0.7181105373876459,0.0965948575399583,0.4440894568690096,0.7355573637103336,0.158675799086758,0.10937126144020341,0.6501922392032796,0.24304057988111538,0.43299399936500604,3616,1300,174,139,1474
44,train_oof,cwt,0.735,0.4680817495189251,0.9256071906674316,0.41739130434782606,0.6134185303514377,0.9454841334418226,0.49676584734799484,0.4649635761471044,0.8946941200019757,0.09854372033461557,0.16066406157861585,4648,268,121,192,389
44,train_oof,fixed_50_50,0.62,0.46460141513753844,0.9269458787531076,0.4221218961625282,0.597444089456869,0.9479251423921887,0.4947089947089947,0.44189342655804753,0.8918924188345027,0.1340302616343682,0.2968290304718109,4660,256,126,187,382
44,train_oof,best_fixed,0.62,0.46460141513753844,0.9269458787531076,0.4221218961625282,0.597444089456869,0.9479251423921887,0.4947089947089947,0.44189342655804753,0.8918924188345027,0.1340302616343682,0.2968290304718109,4660,256,126,187,382
44,train_oof,adaptive,0.625,0.4860158903733569,0.9397590361445783,0.4970588235294118,0.5399361022364217,0.9652156224572823,0.5176110260336907,0.4902653755707498,0.8743887729185784,0.11678416483434526,0.25822497854768905,4745,171,144,169,315
44,train_oof,conservative,0.62,0.48415768824073685,0.938994071524192,0.4913294797687861,0.5431309904153354,0.9641985353946297,0.5159332321699545,0.49056163978031725,0.8745440980354948,0.11678895087329905,0.25825645781025813,4740,176,143,170,319
44,train_oof,oracle,0.5,0.6370656094817082,0.9418626888506406,0.5084427767354597,0.865814696485623,0.9467046379170057,0.640661938534279,0.44824935693357565,0.9062596672013143,0.05813731114935934,0.05813731114935934,4654,262,42,271,304
44,validation,temporal,0.49999999999999994,0.08735454142095488,0.33218588640275387,0.07407407407407407,0.8679245283018868,0.2974954184483812,0.13649851632047477,0.0788960666552301,0.6229008425444612,0.25092141611722135,0.44032455653711433,487,1150,14,92,1164
44,validation,cwt,0.735,0.5237773241937527,0.9483648881239243,0.5851063829787234,0.5188679245283019,0.9761759315821625,0.55,0.5436307198665764,0.9083574417076797,0.056275127720594745,0.06704279589564256,1598,39,51,55,90
44,validation,fixed_50_50,0.62,0.5270758048876749,0.948938611589214,0.5913978494623656,0.5188679245283019,0.9767868051313379,0.5527638190954773,0.5512941983623162,0.9054759627021358,0.10534640578538328,0.2558189190126996,1599,38,51,55,89
44,validation,best_fixed,0.62,0.5270758048876749,0.948938611589214,0.5913978494623656,0.5188679245283019,0.9767868051313379,0.5527638190954773,0.5512941983623162,0.9054759627021358,0.10534640578538328,0.2558189190126996,1599,38,51,55,89
44,validation,adaptive,0.625,0.5292789777871232,0.9512335054503729,0.6265060240963856,0.49056603773584906,0.981062919975565,0.5502645502645502,0.5284545956577391,0.8930049215661415,0.06775216054494455,0.13112681050514033,1606,31,54,52,85
44,validation,conservative,0.62,0.5333932498164886,0.9506597819850832,0.6136363636363636,0.5094339622641509,0.9792302993280391,0.5567010309278351,0.5274801650339613,0.8929472919860306,0.06803619255172355,0.13168962407729184,1603,34,52,54,86
44,validation,oracle,0.5,0.6547635455352877,0.942627653471027,0.5163043478260869,0.8962264150943396,0.9456322541233965,0.6551724137931034,0.46903655286798196,0.920929334608868,0.05737234652897304,0.057372346528973044,1548,89,11,95,100
44,test_grouped_holdout,temporal,0.49999999999999994,0.10675671908304447,0.3218390804597701,0.07649842271293375,0.9150943396226415,0.2833537331701346,0.14119359534206696,0.08837403081707416,0.6467749012724879,0.25102917320866786,0.4403846016130632,463,1171,9,97,1180
44,test_grouped_holdout,cwt,0.735,0.457035243172636,0.9333333333333333,0.45901639344262296,0.5283018867924528,0.9596083231334149,0.49122807017543857,0.4789748266966889,0.8836805154615368,0.07199865273172537,0.08341102762389857,1568,66,50,56,116
44,test_grouped_holdout,fixed_50_50,0.62,0.4499074997975088,0.9327586206896552,0.45454545454545453,0.5188679245283019,0.9596083231334149,0.4845814977973568,0.4778641822458313,0.883322556061061,0.11368858787598024,0.2618978146184809,1568,66,51,55,117
44,test_grouped_holdout,best_fixed,0.62,0.4499074997975088,0.9327586206896552,0.45454545454545453,0.5188679245283019,0.9596083231334149,0.4845814977973568,0.4778641822458313,0.883322556061061,0.11368858787598024,0.2618978146184809,1568,66,51,55,117
44,test_grouped_holdout,adaptive,0.625,0.46490740461421415,0.9385057471264368,0.4953271028037383,0.5,0.966952264381885,0.49765258215962443,0.4335513693677783,0.856729636728944,0.07819703116983423,0.13995521997992225,1580,54,53,53,107
44,test_grouped_holdout,conservative,0.62,0.44723522885903805,0.9344827586206896,0.4649122807017544,0.5,0.9626682986536108,0.4818181818181818,0.4341274586764148,0.8572838964458097,0.0784547635106562,0.14047895479312075,1573,61,53,53,114
44,test_grouped_holdout,oracle,0.5,0.6014069748623807,0.9201149425287356,0.42857142857142855,0.9339622641509434,0.9192166462668299,0.5875370919881305,0.40429253028472284,0.9265894552088867,0.07988505747126437,0.07988505747126436,1502,132,7,99,139
45,train_oof,temporal,0.49999999999999994,0.15239617261521146,0.45840504876649457,0.09013992840872112,0.8849840255591054,0.4312449145646867,0.16361488481984643,0.1287830133540735,0.7182876803136138,0.2498508424843083,0.4415377970613351,2120,2796,36,277,2832
45,train_oof,cwt,0.9349999999999999,0.33093949318847626,0.9456875119525722,0.6705882352941176,0.18210862619808307,0.9943043124491456,0.2864321608040201,0.5285061657119804,0.9062941116833084,0.07981269709950195,0.16246017488250672,4888,28,256,57,284
45,train_oof,fixed_50_50,0.71,0.4101718437866598,0.9491298527443106,0.6974789915966386,0.26517571884984026,0.9926769731489016,0.38425925925925924,0.5196654026357495,0.9127579761722172,0.1332329171954661,0.301998985971921,4880,36,230,83,266
45,train_oof,best_fixed,0.6749999999999999,0.39556723301364494,0.9485561292790209,0.7,0.24600638977635783,0.9932872253864931,0.3640661938534279,0.5178584974515573,0.914905882077691,0.1515006858378043,0.33012495456338603,4883,33,236,77,269
45,train_oof,adaptive,0.69,0.5145812937244907,0.9548670873972078,0.727810650887574,0.3929712460063898,0.9906427990235964,0.5103734439834025,0.5791791120331855,0.9168685676554615,0.09702125509639327,0.226222535268738,4870,46,190,123,236
45,train_oof,conservative,0.6749999999999999,0.45245146741452785,0.9518072289156626,0.7401574803149606,0.3003194888178914,0.9932872253864931,0.42727272727272725,0.5744341124118622,0.9136418345781004,0.1050035210396132,0.24004079660108382,4883,33,219,94,252
45,train_oof,oracle,0.5,0.6521370354528397,0.9344042838018741,0.47634069400630913,0.9648562300319489,0.9324654190398698,0.6378035902851109,0.4617039389357919,0.9486608245359093,0.06559571619812583,0.06559571619812585,4584,332,11,302,343
45,validation,temporal,0.49999999999999994,0.12452183817642151,0.36201950659781984,0.08083333333333333,0.9150943396226415,0.32620647525962126,0.14854517611026033,0.07701654283290611,0.6226011687278846,0.2546344363584546,0.4442151393132674,534,1103,9,97,1112
45,validation,cwt,0.9349999999999999,0.5439573543471492,0.9575444635685599,0.8333333333333334,0.37735849056603776,0.9951130116065975,0.5194805194805194,0.5747789727228213,0.9105646546259264,0.12673710004866648,0.22347937297084744,1629,8,66,40,74
45,validation,fixed_50_50,0.71,0.5524373194866377,0.9569707401032702,0.7540983606557377,0.4339622641509434,0.9908368967623702,0.5508982035928144,0.5793235291861024,0.9117402980601883,0.1584628245051853,0.33384725614205746,1622,15,60,46,75
45,validation,best_fixed,0.6749999999999999,0.5540732126001721,0.9581181870338497,0.8235294117647058,0.39622641509433965,0.9945021380574222,0.535031847133758,0.5805040444445975,0.9120745496248314,0.17254147588409915,0.35592083277629943,1628,9,64,42,73
45,validation,adaptive,0.69,0.5220906271812117,0.9449225473321858,0.5462962962962963,0.5566037735849056,0.9700671960904093,0.5514018691588785,0.5145217233529586,0.9106856767441593,0.12849259119573558,0.26416032804695877,1588,49,47,59,96
45,validation,conservative,0.6749999999999999,0.5583012078384408,0.9581181870338497,0.8,0.41509433962264153,0.9932803909590715,0.546583850931677,0.5867979971236617,0.9130139117806388,0.13159883823012727,0.2710617067672209,1626,11,62,44,73
45,validation,oracle,0.5,0.41990955458321927,0.8181296615031555,0.24205378973105135,0.9339622641509434,0.8106291997556506,0.3844660194174757,0.2300851697605572,0.8722957319532971,0.18187033849684453,0.18187033849684453,1327,310,7,99,317
45,test_grouped_holdout,temporal,0.49999999999999994,0.1352444344184581,0.3649425287356322,0.08270676691729323,0.9339622641509434,0.32802937576499386,0.15195702225633154,0.08178038344544727,0.6305223897831459,0.2541727650170321,0.44390003092976144,536,1098,7,99,1105
45,test_grouped_holdout,cwt,0.9349999999999999,0.44520397766059583,0.9494252873563218,0.68,0.32075471698113206,0.9902080783353733,0.4358974358974359,0.5236525175347084,0.897681346851112,0.1416421351172837,0.23815762059314471,1618,16,72,34,88
45,test_grouped_holdout,fixed_50_50,0.71,0.44808936202013827,0.9471264367816092,0.609375,0.36792452830188677,0.9847001223990208,0.4588235294117647,0.5333355292353305,0.899476917392208,0.16590687956877348,0.341028825761453,1609,25,67,39,92
