seed,split,method,threshold,mcc,accuracy,precision,recall_pd,specificity,f1,pr_auc,roc_auc,brier,ece_10_bins,tn,fp,fn,tp,errors
44,train_oof,fixed_50_50,0.4499999999999999,0.9778701444994614,0.9888448507319568,0.9984194231709305,0.979239915617209,0.9984497858467046,0.988736667150764,0.9991008368072991,0.9988509913687403,0.012687137222862254,0.029764816287026645,62475,97,1299,61273,1396
44,train_oof,best_fixed,0.32999999999999996,0.9793484020693253,0.9896279486032091,0.9964512574539798,0.9827558652432398,0.9965000319631784,0.9895561777863603,0.9988316733807506,0.9985138846060974,0.01615683038401142,0.036442492699222964,62353,219,1079,61493,1298
44,train_oof,adaptive,0.41999999999999993,0.9825923246637905,0.991250079907946,0.9980717815766021,0.9844019689317905,0.9980981908841016,0.9911897463129692,0.9990876662437802,0.9988399563281186,0.008535778371440686,0.020305570933512183,62453,119,976,61596,1095
44,train_oof,conservative,0.42499999999999993,0.9825450218495562,0.9912261075241322,0.9980716878402904,0.9843540241641628,0.9980981908841016,0.9911653953847639,0.998885969164984,0.9985675089524381,0.009328008333762135,0.02431689772396922,62453,119,979,61593,1098
44,train_oof,oracle,0.5,0.984706768822072,0.9922968740011506,0.9998701804491756,0.9847216007159751,0.9998721472863261,0.9922380753003317,0.9922329642420956,0.9922968740011506,0.007703125998849325,0.0077031259988493295,62564,8,956,61616,964
44,validation,temporal,0.13,0.971595033733952,0.9857754762818054,0.9904472987800942,0.9810126582278481,0.9905382943357627,0.9857074032439377,0.9980000756908829,0.9974820470382565,0.018580610665174396,0.01835512026285288,15494,148,297,15345,445
44,validation,cwt,0.5399999999999999,0.9826159393966115,0.99130545965989,0.9928809645972293,0.9897071985679581,0.992903720751822,0.9912915412691298,0.9994010192690272,0.9992973046169649,0.006935692063201606,0.0028994249794059694,15531,111,161,15481,272
44,validation,fixed_50_50,0.4499999999999999,0.9845049013004233,0.9922324510932106,0.9967098896845364,0.9877253548139624,0.9967395473724587,0.9921972834986995,0.9994727901491376,0.999387098239749,0.008869744542564948,0.014621826132879826,15591,51,192,15450,243
44,validation,best_fixed,0.32999999999999996,0.9848769863432674,0.9924242424242424,0.9961991883012304,0.9886203810254444,0.9962281038230405,0.9923953152575004,0.9994380486794344,0.9993436564365369,0.010966438946806942,0.01890973896027931,15583,59,178,15464,237
44,validation,adaptive,0.41999999999999993,0.9838275298435348,0.9919127988748242,0.9928896291076805,0.9909218769978264,0.992903720751822,0.9919047771413945,0.9993444852193997,0.9992663080382123,0.006902839969453973,0.007472012380318015,15531,111,142,15500,253
